"risk_free_rate","date","market_excess","portfolio","average_return"
0.57,01/11/1988,-2.29,"ME2BM5",-2.124
0.63,01/12/1988,1.49,"ME2BM5",2.8863
0.55,01/01/1989,6.1,"ME2BM5",7.3242
0.61,01/02/1989,-2.25,"ME2BM5",1.5775
0.67,01/03/1989,1.57,"ME2BM5",3.1736
0.67,01/04/1989,4.33,"ME2BM5",5.7643
0.79,01/05/1989,3.35,"ME2BM5",3.8017
0.71,01/06/1989,-1.35,"ME2BM5",-1.6848
0.7,01/07/1989,7.2,"ME2BM5",3.0454
0.74,01/08/1989,1.44,"ME2BM5",2.7528
0.65,01/09/1989,-0.76,"ME2BM5",-1.0848
0.68,01/10/1989,-3.67,"ME2BM5",-7.9363
0.69,01/11/1989,1.03,"ME2BM5",-0.9031
0.61,01/12/1989,1.16,"ME2BM5",0.3398
0.57,01/01/1990,-7.85,"ME2BM5",-9.1627
0.57,01/02/1990,1.11,"ME2BM5",2.3887
0.64,01/03/1990,1.83,"ME2BM5",1.5915
0.69,01/04/1990,-3.36,"ME2BM5",-5.6681
0.68,01/05/1990,8.42,"ME2BM5",3.7215
0.63,01/06/1990,-1.09,"ME2BM5",-0.6442
0.68,01/07/1990,-1.9,"ME2BM5",-4.5286
0.66,01/08/1990,-10.15,"ME2BM5",-11.31
0.6,01/09/1990,-6.12,"ME2BM5",-7.8962
0.68,01/10/1990,-1.92,"ME2BM5",-7.6628
0.57,01/11/1990,6.35,"ME2BM5",4.4437
0.6,01/12/1990,2.46,"ME2BM5",4.2608
0.52,01/01/1991,4.69,"ME2BM5",8.6663
0.48,01/02/1991,7.19,"ME2BM5",13.9066
0.44,01/03/1991,2.65,"ME2BM5",6.6333
0.53,01/04/1991,-0.28,"ME2BM5",1.3487
0.47,01/05/1991,3.65,"ME2BM5",3.5905
0.42,01/06/1991,-4.94,"ME2BM5",-5.6753
0.49,01/07/1991,4.24,"ME2BM5",2.3987
0.46,01/08/1991,2.32,"ME2BM5",2.9985
0.46,01/09/1991,-1.59,"ME2BM5",-1.981
0.42,01/10/1991,1.29,"ME2BM5",1.4143
0.39,01/11/1991,-4.19,"ME2BM5",-6.4901
0.38,01/12/1991,10.84,"ME2BM5",8.0576
0.34,01/01/1992,-0.59,"ME2BM5",9.844
0.28,01/02/1992,1.09,"ME2BM5",5.9602
0.34,01/03/1992,-2.66,"ME2BM5",-1.1239
0.32,01/04/1992,1.07,"ME2BM5",-0.332
0.28,01/05/1992,0.3,"ME2BM5",4.1668
0.32,01/06/1992,-2.34,"ME2BM5",-1.113
0.31,01/07/1992,3.77,"ME2BM5",3.3055
0.26,01/08/1992,-2.38,"ME2BM5",-3.6641
0.26,01/09/1992,1.19,"ME2BM5",2.2474
0.23,01/10/1992,1.02,"ME2BM5",2.5824
0.23,01/11/1992,4.13,"ME2BM5",6.7132
0.28,01/12/1992,1.53,"ME2BM5",5.0149
0.23,01/01/1993,0.93,"ME2BM5",7.8853
0.22,01/02/1993,0.12,"ME2BM5",1.7679
0.25,01/03/1993,2.3,"ME2BM5",3.645
0.24,01/04/1993,-3.05,"ME2BM5",-4.263
0.22,01/05/1993,2.89,"ME2BM5",4.1603
0.25,01/06/1993,0.31,"ME2BM5",2.2981
0.24,01/07/1993,-0.34,"ME2BM5",1.9263
0.25,01/08/1993,3.71,"ME2BM5",3.4322
0.26,01/09/1993,-0.12,"ME2BM5",2.1396
0.22,01/10/1993,1.41,"ME2BM5",0.7986
0.25,01/11/1993,-1.89,"ME2BM5",-3.6966
0.23,01/12/1993,1.65,"ME2BM5",3.8672
0.25,01/01/1994,2.87,"ME2BM5",5.003
0.21,01/02/1994,-2.55,"ME2BM5",-1.5134
0.27,01/03/1994,-4.78,"ME2BM5",-6.0325
0.27,01/04/1994,0.68,"ME2BM5",2.2731
0.31,01/05/1994,0.58,"ME2BM5",1.1916
0.31,01/06/1994,-3.03,"ME2BM5",-1.3168
0.28,01/07/1994,2.82,"ME2BM5",3.1601
0.37,01/08/1994,4.01,"ME2BM5",4.9041
0.37,01/09/1994,-2.31,"ME2BM5",-1.598
0.38,01/10/1994,1.34,"ME2BM5",-3.4776
0.37,01/11/1994,-4.04,"ME2BM5",-5.3536
0.44,01/12/1994,0.86,"ME2BM5",1.3805
0.42,01/01/1995,1.8,"ME2BM5",0.0895
0.4,01/02/1995,3.63,"ME2BM5",5.3847
0.46,01/03/1995,2.19,"ME2BM5",2.1003
0.44,01/04/1995,2.11,"ME2BM5",3.0804
0.54,01/05/1995,2.9,"ME2BM5",2.8914
0.47,01/06/1995,2.72,"ME2BM5",4.2986
0.45,01/07/1995,3.72,"ME2BM5",4.7171
0.47,01/08/1995,0.55,"ME2BM5",3.7047
0.43,01/09/1995,3.35,"ME2BM5",0.0882
0.47,01/10/1995,-1.52,"ME2BM5",-5.1896
0.42,01/11/1995,3.96,"ME2BM5",5.7558
0.49,01/12/1995,1.03,"ME2BM5",3.2827
0.43,01/01/1996,2.26,"ME2BM5",1.1582
0.39,01/02/1996,1.33,"ME2BM5",1.6869
0.39,01/03/1996,0.73,"ME2BM5",3.9095
0.46,01/04/1996,2.06,"ME2BM5",6.2555
0.42,01/05/1996,2.36,"ME2BM5",7.5584
0.4,01/06/1996,-1.14,"ME2BM5",-5.4313
0.45,01/07/1996,-5.97,"ME2BM5",-6.1479
0.41,01/08/1996,2.77,"ME2BM5",5.2546
0.44,01/09/1996,5.01,"ME2BM5",4.1474
0.42,01/10/1996,0.86,"ME2BM5",1.1228
0.41,01/11/1996,6.25,"ME2BM5",4.2227
0.46,01/12/1996,-1.7,"ME2BM5",1.9805
0.45,01/01/1997,4.98,"ME2BM5",1.8934
0.39,01/02/1997,-0.49,"ME2BM5",2.2778
0.43,01/03/1997,-5.02,"ME2BM5",-1.3985
0.43,01/04/1997,4.04,"ME2BM5",0.5693
0.49,01/05/1997,6.74,"ME2BM5",8.0238
0.37,01/06/1997,4.1,"ME2BM5",6.4131
0.43,01/07/1997,7.33,"ME2BM5",5.5019
0.41,01/08/1997,-4.15,"ME2BM5",3.5543
0.44,01/09/1997,5.35,"ME2BM5",6.6181
0.42,01/10/1997,-3.8,"ME2BM5",-3.477
0.39,01/11/1997,2.98,"ME2BM5",-0.5872
0.48,01/12/1997,1.32,"ME2BM5",2.2848
0.43,01/01/1998,0.15,"ME2BM5",-1.5739
0.39,01/02/1998,7.04,"ME2BM5",7.0867
0.39,01/03/1998,4.76,"ME2BM5",4.6865
0.43,01/04/1998,0.73,"ME2BM5",1.8794
0.4,01/05/1998,-3.07,"ME2BM5",-3.7226
0.41,01/06/1998,3.18,"ME2BM5",-0.1716
0.4,01/07/1998,-2.46,"ME2BM5",-7.3043
0.43,01/08/1998,-16.08,"ME2BM5",-17.2554
0.46,01/09/1998,6.15,"ME2BM5",4.996
0.32,01/10/1998,7.13,"ME2BM5",2.627
0.31,01/11/1998,6.1,"ME2BM5",5.0936
0.38,01/12/1998,6.16,"ME2BM5",5.0162
0.35,01/01/1999,3.5,"ME2BM5",0.6891
0.35,01/02/1999,-4.08,"ME2BM5",-10.5849
0.43,01/03/1999,3.45,"ME2BM5",-2.9721
0.37,01/04/1999,4.33,"ME2BM5",8.413
0.34,01/05/1999,-2.46,"ME2BM5",4.1371
0.4,01/06/1999,4.77,"ME2BM5",6.5177
0.38,01/07/1999,-3.49,"ME2BM5",-3.8207
0.39,01/08/1999,-1.38,"ME2BM5",-4.1865
0.39,01/09/1999,-2.79,"ME2BM5",-1.5108
0.39,01/10/1999,6.12,"ME2BM5",-5.3443
0.36,01/11/1999,3.37,"ME2BM5",3.1002
0.44,01/12/1999,7.72,"ME2BM5",6.8065
0.41,01/01/2000,-4.74,"ME2BM5",-2.9309
0.43,01/02/2000,2.45,"ME2BM5",14.0444
0.47,01/03/2000,5.2,"ME2BM5",-1.3103
0.46,01/04/2000,-6.4,"ME2BM5",-2.6646
0.5,01/05/2000,-4.42,"ME2BM5",-0.8292
0.4,01/06/2000,4.64,"ME2BM5",9.3486
0.48,01/07/2000,-2.51,"ME2BM5",2.1604
0.5,01/08/2000,7.03,"ME2BM5",7.0064
0.51,01/09/2000,-5.45,"ME2BM5",-2.2319
0.56,01/10/2000,-2.76,"ME2BM5",-1.8035
0.51,01/11/2000,-10.72,"ME2BM5",-3.7538
0.5,01/12/2000,1.19,"ME2BM5",12.0566
0.54,01/01/2001,3.13,"ME2BM5",5.6743
0.38,01/02/2001,-10.05,"ME2BM5",2.3399
0.42,01/03/2001,-7.26,"ME2BM5",-1.2278
0.39,01/04/2001,7.94,"ME2BM5",5.4459
0.32,01/05/2001,0.72,"ME2BM5",4.3258
0.28,01/06/2001,-1.94,"ME2BM5",4.1618
0.3,01/07/2001,-2.13,"ME2BM5",-3.465
0.31,01/08/2001,-6.46,"ME2BM5",-1.1907
0.28,01/09/2001,-9.25,"ME2BM5",-16.6687
0.22,01/10/2001,2.46,"ME2BM5",4.1185
0.17,01/11/2001,7.54,"ME2BM5",11.5111
0.15,01/12/2001,1.61,"ME2BM5",7.5931
0.14,01/01/2002,-1.44,"ME2BM5",1.4215
0.13,01/02/2002,-2.29,"ME2BM5",-0.3768
0.13,01/03/2002,4.24,"ME2BM5",12.4395
0.15,01/04/2002,-5.2,"ME2BM5",4.5534
0.14,01/05/2002,-1.38,"ME2BM5",-6.2014
0.13,01/06/2002,-7.21,"ME2BM5",-3.4527
0.15,01/07/2002,-8.18,"ME2BM5",-19.2522
0.14,01/08/2002,0.5,"ME2BM5",-0.7562
0.14,01/09/2002,-10.35,"ME2BM5",-7.8177
0.14,01/10/2002,7.84,"ME2BM5",-2.2431
0.12,01/11/2002,5.96,"ME2BM5",6.0077
0.11,01/12/2002,-5.76,"ME2BM5",-3.3971
0.1,01/01/2003,-2.57,"ME2BM5",-3.2029
0.09,01/02/2003,-1.88,"ME2BM5",-6.6572
0.1,01/03/2003,1.09,"ME2BM5",-0.9529
0.1,01/04/2003,8.22,"ME2BM5",9.4
0.09,01/05/2003,6.05,"ME2BM5",9.8087
0.1,01/06/2003,1.42,"ME2BM5",4.0842
0.07,01/07/2003,2.35,"ME2BM5",7.6362
0.07,01/08/2003,2.34,"ME2BM5",6.2878
0.08,01/09/2003,-1.24,"ME2BM5",-1.1714
0.07,01/10/2003,6.08,"ME2BM5",10.9795
0.07,01/11/2003,1.35,"ME2BM5",3.6871
0.08,01/12/2003,4.29,"ME2BM5",3.5316
0.07,01/01/2004,2.15,"ME2BM5",7.3136
0.06,01/02/2004,1.4,"ME2BM5",0.3001
0.09,01/03/2004,-1.32,"ME2BM5",1.5005
0.08,01/04/2004,-1.83,"ME2BM5",-8.4811
0.06,01/05/2004,1.17,"ME2BM5",3.8113
0.08,01/06/2004,1.86,"ME2BM5",8.3579
0.1,01/07/2004,-4.06,"ME2BM5",-4.0441
0.11,01/08/2004,0.08,"ME2BM5",0.6744
0.11,01/09/2004,1.6,"ME2BM5",4.0377
0.11,01/10/2004,1.43,"ME2BM5",2.8321
0.15,01/11/2004,4.54,"ME2BM5",11.1745
0.16,01/12/2004,3.43,"ME2BM5",3.722
0.16,01/01/2005,-2.76,"ME2BM5",-2.4274
0.16,01/02/2005,1.89,"ME2BM5",3.3381
0.21,01/03/2005,-1.97,"ME2BM5",-1.3665
0.21,01/04/2005,-2.61,"ME2BM5",-5.8598
0.24,01/05/2005,3.65,"ME2BM5",7.0186
0.23,01/06/2005,0.57,"ME2BM5",4.0639
0.24,01/07/2005,3.92,"ME2BM5",6.9316
0.3,01/08/2005,-1.22,"ME2BM5",-2.134
0.29,01/09/2005,0.49,"ME2BM5",0.496
0.27,01/10/2005,-2.02,"ME2BM5",-2.8992
0.31,01/11/2005,3.61,"ME2BM5",3.5154
0.32,01/12/2005,-0.25,"ME2BM5",-0.6188
0.35,01/01/2006,3.04,"ME2BM5",7.8221
0.34,01/02/2006,-0.3,"ME2BM5",-1.8467
0.37,01/03/2006,1.46,"ME2BM5",4.1091
0.36,01/04/2006,0.73,"ME2BM5",2.5674
0.43,01/05/2006,-3.57,"ME2BM5",-3.0783
0.4,01/06/2006,-0.35,"ME2BM5",-0.1876
0.4,01/07/2006,-0.78,"ME2BM5",-3.6194
0.42,01/08/2006,2.03,"ME2BM5",1.7984
0.41,01/09/2006,1.84,"ME2BM5",1.1914
0.41,01/10/2006,3.23,"ME2BM5",4.6581
0.42,01/11/2006,1.71,"ME2BM5",2.9192
0.4,01/12/2006,0.87,"ME2BM5",1.6309
0.44,01/01/2007,1.4,"ME2BM5",2.5134
0.38,01/02/2007,-1.96,"ME2BM5",0.596
0.43,01/03/2007,0.68,"ME2BM5",-1.1145
0.44,01/04/2007,3.49,"ME2BM5",2.2933
0.41,01/05/2007,3.24,"ME2BM5",3.4518
0.4,01/06/2007,-1.96,"ME2BM5",-2.0011
0.4,01/07/2007,-3.73,"ME2BM5",-9.8031
0.42,01/08/2007,0.92,"ME2BM5",-1.1828
0.32,01/09/2007,3.22,"ME2BM5",-0.5142
0.32,01/10/2007,1.8,"ME2BM5",-0.2041
0.34,01/11/2007,-4.83,"ME2BM5",-8.7329
0.27,01/12/2007,-0.87,"ME2BM5",-1.0452
0.21,01/01/2008,-6.36,"ME2BM5",-3.8018
0.13,01/02/2008,-3.09,"ME2BM5",-4.6822
0.17,01/03/2008,-0.93,"ME2BM5",0.589
0.18,01/04/2008,4.6,"ME2BM5",0.518
0.18,01/05/2008,1.86,"ME2BM5",1.7774
0.17,01/06/2008,-8.44,"ME2BM5",-11.4978
0.15,01/07/2008,-0.77,"ME2BM5",8.0658
0.13,01/08/2008,1.53,"ME2BM5",12.2307
0.15,01/09/2008,-9.24,"ME2BM5",-6.8291
0.08,01/10/2008,-17.23,"ME2BM5",-20.8258
0.03,01/11/2008,-7.86,"ME2BM5",-16.7425
0,01/12/2008,1.74,"ME2BM5",6.9404
0,01/01/2009,-8.12,"ME2BM5",-19.5914
0.01,01/02/2009,-10.1,"ME2BM5",-21.5554
0.02,01/03/2009,8.95,"ME2BM5",13.8979
0.01,01/04/2009,10.19,"ME2BM5",19.1497
0,01/05/2009,5.21,"ME2BM5",4.8252
0.01,01/06/2009,0.43,"ME2BM5",0.4471
0.01,01/07/2009,7.72,"ME2BM5",13.377
0.01,01/08/2009,3.33,"ME2BM5",8.023
0.01,01/09/2009,4.08,"ME2BM5",8.0302
0,01/10/2009,-2.59,"ME2BM5",-10.0424
0,01/11/2009,5.56,"ME2BM5",5.7456
0.01,01/12/2009,2.75,"ME2BM5",9.2763
0,01/01/2010,-3.36,"ME2BM5",-3.8903
0,01/02/2010,3.4,"ME2BM5",5.5151
0.01,01/03/2010,6.31,"ME2BM5",11.3525
0.01,01/04/2010,2,"ME2BM5",7.211
0.01,01/05/2010,-7.89,"ME2BM5",-9.8144
0.01,01/06/2010,-5.56,"ME2BM5",-12.566
0.01,01/07/2010,6.93,"ME2BM5",6.1464
0.01,01/08/2010,-4.77,"ME2BM5",-8.3265
0.01,01/09/2010,9.54,"ME2BM5",11.3616
0.01,01/10/2010,3.88,"ME2BM5",2.6191
0.01,01/11/2010,0.6,"ME2BM5",4.408
0.01,01/12/2010,6.82,"ME2BM5",10.327
0.01,01/01/2011,1.99,"ME2BM5",2.4796
0.01,01/02/2011,3.49,"ME2BM5",5.4716
0.01,01/03/2011,0.45,"ME2BM5",3.3482
0,01/04/2011,2.9,"ME2BM5",-0.0837
0,01/05/2011,-1.27,"ME2BM5",-3.102
0,01/06/2011,-1.75,"ME2BM5",-1.5864
0,01/07/2011,-2.36,"ME2BM5",-5.6373
0.01,01/08/2011,-5.99,"ME2BM5",-10.9226
0,01/09/2011,-7.59,"ME2BM5",-10.9002
0,01/10/2011,11.35,"ME2BM5",14.8697
0,01/11/2011,-0.28,"ME2BM5",0.2996
0,01/12/2011,0.74,"ME2BM5",1.2198
0,01/01/2012,5.05,"ME2BM5",5.3054
0,01/02/2012,4.42,"ME2BM5",4.5585
0,01/03/2012,3.11,"ME2BM5",2.7545
0,01/04/2012,-0.85,"ME2BM5",-1.8356
0.01,01/05/2012,-6.19,"ME2BM5",-7.2916
0,01/06/2012,3.89,"ME2BM5",5.1919
0,01/07/2012,0.79,"ME2BM5",-0.4583
0.01,01/08/2012,2.55,"ME2BM5",3.465
0.01,01/09/2012,2.73,"ME2BM5",3.5052
0.01,01/10/2012,-1.76,"ME2BM5",-1.0151
0.01,01/11/2012,0.78,"ME2BM5",2.6845
0.01,01/12/2012,1.18,"ME2BM5",4.8296
0,01/01/2013,5.57,"ME2BM5",4.0509
0,01/02/2013,1.29,"ME2BM5",1.1364
0,01/03/2013,4.03,"ME2BM5",4.2678
0,01/04/2013,1.55,"ME2BM5",1.5632
0,01/05/2013,2.8,"ME2BM5",7.8307
0,01/06/2013,-1.2,"ME2BM5",-0.4827
0,01/07/2013,5.65,"ME2BM5",7.9808
0,01/08/2013,-2.71,"ME2BM5",-3.8129
0,01/09/2013,3.77,"ME2BM5",5.4922
0,01/10/2013,4.18,"ME2BM5",3.7665
0,01/11/2013,3.12,"ME2BM5",5.2432
0,01/12/2013,2.81,"ME2BM5",1.3408
0,01/01/2014,-3.32,"ME2BM5",-5.9223
0,01/02/2014,4.65,"ME2BM5",4.0841
0,01/03/2014,0.43,"ME2BM5",2.6609
0,01/04/2014,-0.19,"ME2BM5",-1.9872
0,01/05/2014,2.06,"ME2BM5",0.1718
0,01/06/2014,2.61,"ME2BM5",6.0162
0,01/07/2014,-2.04,"ME2BM5",-6.1066
0,01/08/2014,4.24,"ME2BM5",5.4758
0,01/09/2014,-1.97,"ME2BM5",-8.3405
0,01/10/2014,2.52,"ME2BM5",4.3783
0,01/11/2014,2.55,"ME2BM5",-0.8087
0,01/12/2014,-0.06,"ME2BM5",2.5117
0,01/01/2015,-3.11,"ME2BM5",-6.6151
0,01/02/2015,6.13,"ME2BM5",4.8106
0,01/03/2015,-1.12,"ME2BM5",1.3826
0,01/04/2015,0.59,"ME2BM5",-0.6097
0,01/05/2015,1.36,"ME2BM5",-0.5495
0,01/06/2015,-1.53,"ME2BM5",0.1731
0,01/07/2015,1.54,"ME2BM5",-5.3543
0,01/08/2015,-6.04,"ME2BM5",-4.5041
0,01/09/2015,-3.08,"ME2BM5",-5.4176
0,01/10/2015,7.75,"ME2BM5",5.5054
0,01/11/2015,0.56,"ME2BM5",5.2205
0.01,01/12/2015,-2.17,"ME2BM5",-6.4654
0.01,01/01/2016,-5.77,"ME2BM5",-8.6654
0.02,01/02/2016,-0.07,"ME2BM5",0.535
0.02,01/03/2016,6.96,"ME2BM5",8.9662
0.01,01/04/2016,0.92,"ME2BM5",2.9424
0.01,01/05/2016,1.78,"ME2BM5",1.1497
0.02,01/06/2016,-0.05,"ME2BM5",-0.2266
0.02,01/07/2016,3.95,"ME2BM5",6.7263
0.02,01/08/2016,0.5,"ME2BM5",3.1121
0.02,01/09/2016,0.25,"ME2BM5",2.2388
0.02,01/10/2016,-2.02,"ME2BM5",-4.9942
0.01,01/11/2016,4.86,"ME2BM5",13.6913
0.03,01/12/2016,1.81,"ME2BM5",3.569
0.04,01/01/2017,1.94,"ME2BM5",0.8343
0.04,01/02/2017,3.57,"ME2BM5",1.4093
0.03,01/03/2017,0.17,"ME2BM5",-1.6873
0.05,01/04/2017,1.09,"ME2BM5",0.814
0.06,01/05/2017,1.06,"ME2BM5",-4.2171
0.06,01/06/2017,0.78,"ME2BM5",3.7629
0.07,01/07/2017,1.87,"ME2BM5",1.6824
0.09,01/08/2017,0.16,"ME2BM5",-3.7035
0.09,01/09/2017,2.51,"ME2BM5",7.0675
0.09,01/10/2017,2.25,"ME2BM5",0.3611
0.08,01/11/2017,3.12,"ME2BM5",0.6586
0.09,01/12/2017,1.06,"ME2BM5",0.5621
0.11,01/01/2018,5.58,"ME2BM5",1.8276
0.11,01/02/2018,-3.65,"ME2BM5",-4.5626
0.12,01/03/2018,-2.35,"ME2BM5",0.4728
0.14,01/04/2018,0.29,"ME2BM5",4.9167
0.14,01/05/2018,2.65,"ME2BM5",3.7167
0.14,01/06/2018,0.48,"ME2BM5",0.8518
0.16,01/07/2018,3.19,"ME2BM5",3.1599
0.16,01/08/2018,3.44,"ME2BM5",2.7719
0.15,01/09/2018,0.06,"ME2BM5",-1.406
0.19,01/10/2018,-7.68,"ME2BM5",-8.3679
0.18,01/11/2018,1.69,"ME2BM5",0.7129
0.19,01/12/2018,-9.55,"ME2BM5",-12.2026
0.21,01/01/2019,8.41,"ME2BM5",10.5998
0.18,01/02/2019,3.4,"ME2BM5",0.6983
0.19,01/03/2019,1.1,"ME2BM5",-2.9876
0.21,01/04/2019,3.96,"ME2BM5",2.1852
0.21,01/05/2019,-6.94,"ME2BM5",-11.5344
0.18,01/06/2019,6.93,"ME2BM5",6.9558
0.19,01/07/2019,1.19,"ME2BM5",-0.7676
0.16,01/08/2019,-2.58,"ME2BM5",-10.5729
0.18,01/09/2019,1.43,"ME2BM5",4.0349
0.15,01/10/2019,2.06,"ME2BM5",1.8178
0.12,01/11/2019,3.87,"ME2BM5",1.8048
0.14,01/12/2019,2.77,"ME2BM5",7.3889
0.13,01/01/2020,-0.11,"ME2BM5",-9.7631
0.12,01/02/2020,-8.13,"ME2BM5",-10.9754
0.12,01/03/2020,-13.39,"ME2BM5",-31.8403
0,01/04/2020,13.65,"ME2BM5",25.4264
0.01,01/05/2020,5.58,"ME2BM5",5.9493
0.01,01/06/2020,2.45,"ME2BM5",1.9454
0.22,01/07/1926,2.96,"ME3BM1",1.9116
0.25,01/08/1926,2.64,"ME3BM1",-0.939
0.23,01/09/1926,0.36,"ME3BM1",-0.3898
0.32,01/10/1926,-3.24,"ME3BM1",-5.1161
0.31,01/11/1926,2.53,"ME3BM1",1.9107
0.28,01/12/1926,2.62,"ME3BM1",-1.3186
0.25,01/01/1927,-0.06,"ME3BM1",-0.6319
0.26,01/02/1927,4.18,"ME3BM1",6.1214
0.3,01/03/1927,0.13,"ME3BM1",0.5222
0.25,01/04/1927,0.46,"ME3BM1",-2.2887
0.3,01/05/1927,5.44,"ME3BM1",3.0289
0.26,01/06/1927,-2.34,"ME3BM1",-0.6943
0.3,01/07/1927,7.26,"ME3BM1",2.7386
0.28,01/08/1927,1.97,"ME3BM1",0.3843
0.21,01/09/1927,4.76,"ME3BM1",3.4372
0.25,01/10/1927,-4.31,"ME3BM1",-0.6665
0.21,01/11/1927,6.58,"ME3BM1",6.3767
0.22,01/12/1927,2.09,"ME3BM1",4.5671
0.25,01/01/1928,-0.68,"ME3BM1",4.8614
0.33,01/02/1928,-1.7,"ME3BM1",-2.5599
0.29,01/03/1928,8.81,"ME3BM1",6.4521
0.22,01/04/1928,4.23,"ME3BM1",7.935
0.32,01/05/1928,1.52,"ME3BM1",2.7653
0.31,01/06/1928,-4.85,"ME3BM1",-6.4146
0.32,01/07/1928,0.62,"ME3BM1",-0.1175
0.32,01/08/1928,6.68,"ME3BM1",5.3797
0.27,01/09/1928,2.88,"ME3BM1",4.2094
0.41,01/10/1928,1.33,"ME3BM1",5.5807
0.38,01/11/1928,11.81,"ME3BM1",8.7142
0.06,01/12/1928,0.36,"ME3BM1",3.7311
0.34,01/01/1929,4.66,"ME3BM1",1.4615
0.36,01/02/1929,-0.34,"ME3BM1",1.2593
0.34,01/03/1929,-0.89,"ME3BM1",-7.0473
0.36,01/04/1929,1.43,"ME3BM1",1.0786
0.44,01/05/1929,-6.39,"ME3BM1",-6.2961
0.52,01/06/1929,9.7,"ME3BM1",6.979
0.33,01/07/1929,4.46,"ME3BM1",0.4357
0.4,01/08/1929,8.18,"ME3BM1",1.7465
0.35,01/09/1929,-5.47,"ME3BM1",-9.261
0.46,01/10/1929,-20.12,"ME3BM1",-28.2612
0.37,01/11/1929,-12.74,"ME3BM1",-14.0294
0.37,01/12/1929,1.33,"ME3BM1",-2.0972
0.14,01/01/1930,5.61,"ME3BM1",9.6247
0.3,01/02/1930,2.5,"ME3BM1",1.7809
0.35,01/03/1930,7.1,"ME3BM1",9.5191
0.21,01/04/1930,-2.06,"ME3BM1",-3.8056
0.26,01/05/1930,-1.66,"ME3BM1",-3.6907
0.27,01/06/1930,-16.27,"ME3BM1",-14.4283
0.2,01/07/1930,4.12,"ME3BM1",6.2628
0.09,01/08/1930,0.3,"ME3BM1",-2.6558
0.22,01/09/1930,-12.75,"ME3BM1",-12.6977
0.09,01/10/1930,-8.78,"ME3BM1",-13.8209
0.13,01/11/1930,-3.04,"ME3BM1",-0.9718
0.14,01/12/1930,-7.83,"ME3BM1",-5.0958
0.15,01/01/1931,6.24,"ME3BM1",11.1029
0.04,01/02/1931,10.88,"ME3BM1",15.3071
0.13,01/03/1931,-6.43,"ME3BM1",-0.6672
0.08,01/04/1931,-9.98,"ME3BM1",-11.8992
0.09,01/05/1931,-13.24,"ME3BM1",-16.6876
0.08,01/06/1931,13.9,"ME3BM1",13.8253
0.06,01/07/1931,-6.62,"ME3BM1",-6.3485
0.03,01/08/1931,0.41,"ME3BM1",-0.7386
0.03,01/09/1931,-29.13,"ME3BM1",-26.9818
0.1,01/10/1931,8.04,"ME3BM1",0.9303
0.17,01/11/1931,-9.08,"ME3BM1",-6.2023
0.12,01/12/1931,-13.53,"ME3BM1",-14.5467
0.23,01/01/1932,-1.58,"ME3BM1",1.1941
0.23,01/02/1932,5.46,"ME3BM1",0.4535
0.16,01/03/1932,-11.21,"ME3BM1",-8.6836
0.11,01/04/1932,-17.96,"ME3BM1",-17.9453
0.06,01/05/1932,-20.51,"ME3BM1",-23.7773
0.02,01/06/1932,-0.7,"ME3BM1",6.3959
0.03,01/07/1932,33.84,"ME3BM1",27.4769
0.03,01/08/1932,37.06,"ME3BM1",54.6595
0.03,01/09/1932,-2.94,"ME3BM1",-5.2401
0.02,01/10/1932,-13.17,"ME3BM1",-14.7872
0.02,01/11/1932,-5.88,"ME3BM1",-3.7696
0.01,01/12/1932,4.4,"ME3BM1",-2.2114
0.01,01/01/1933,1.25,"ME3BM1",1.512
-0.03,01/02/1933,-15.24,"ME3BM1",-16.5311
0.04,01/03/1933,3.29,"ME3BM1",0.0256
0.1,01/04/1933,38.85,"ME3BM1",47.1755
0.04,01/05/1933,21.43,"ME3BM1",56.9713
0.02,01/06/1933,13.11,"ME3BM1",29.0571
0.02,01/07/1933,-9.63,"ME3BM1",-9.4051
0.03,01/08/1933,12.05,"ME3BM1",12.5658
0.02,01/09/1933,-10.65,"ME3BM1",-13.5331
0.01,01/10/1933,-8.36,"ME3BM1",-7.1621
0.02,01/11/1933,9.97,"ME3BM1",6.9345
0.02,01/12/1933,1.83,"ME3BM1",-0.6688
0.05,01/01/1934,12.6,"ME3BM1",45.6786
0.02,01/02/1934,-2.5,"ME3BM1",0.2859
0.02,01/03/1934,0.09,"ME3BM1",6.1411
0.01,01/04/1934,-1.79,"ME3BM1",-3.5226
0.01,01/05/1934,-7.25,"ME3BM1",-7.0503
0.01,01/06/1934,2.64,"ME3BM1",3.2382
0.01,01/07/1934,-10.96,"ME3BM1",-16.5513
0.01,01/08/1934,5.58,"ME3BM1",7.8734
0.01,01/09/1934,-0.23,"ME3BM1",-2.0818
0.01,01/10/1934,-1.66,"ME3BM1",1.2928
0.01,01/11/1934,8.33,"ME3BM1",13.8418
0.01,01/12/1934,0.36,"ME3BM1",3.7588
0.01,01/01/1935,-3.45,"ME3BM1",-4.4903
0.02,01/02/1935,-1.94,"ME3BM1",0.1057
0.01,01/03/1935,-3.68,"ME3BM1",-1.5084
0.01,01/04/1935,9.06,"ME3BM1",4.6309
0.01,01/05/1935,3.47,"ME3BM1",4.2633
0.01,01/06/1935,5.93,"ME3BM1",4.5422
0.01,01/07/1935,7.51,"ME3BM1",7.8824
0.01,01/08/1935,2.65,"ME3BM1",0.8269
0.01,01/09/1935,2.63,"ME3BM1",2.3753
